TYPE,X,Y
GRAFFITI,494798.1369999181,5456486.304245912
GRAFFITI,489622.3289998432,5457189.050246106
GRAFFITI,495028.8269999166,5455544.999245646
GRAFFITI,489855.0299999026,5459598.754246789
GRAFFITI,489794.21399985824,5459541.586246774
GRAFFITI,489238.3729999005,5450496.330244215
GRAFFITI,489214.42199989554,5450513.379244215
GRAFFITI,489189.22099988884,5450531.429244227
GRAFFITI,493419.0129999028,5458681.265246525
GRAFFITI,493425.792999911,5458681.295246526
GRAFFITI,493411.01299994765,5458681.464246532
GRAFFITI,493515.13499990734,5458678.746246524
GRAFFITI,493534.634999931,5458678.0162465265
GRAFFITI,495850.40099998465,5457874.1532462975
GRAFFITI,495716.68599997606,5458786.797246559
GRAFFITI,495701.4859999582,5458786.947246558
GRAFFITI,495686.3359999251,5458786.997246557
GRAFFITI,495671.4949999819,5458787.147246555
GRAFFITI,495206.0109999425,5458536.436246487
GRAFFITI,495194.76199996774,5458536.53624649
GRAFFITI,495179.7619999426,5458536.8862464875
GRAFFITI,494467.83399989695,5458806.678246567
GRAFFITI,491804.10499986965,5459196.240246669
GRAFFITI,491798.35499993694,5459201.990246679
GRAFFITI,491792.8059999242,5459207.5892466735
GRAFFITI,491787.15599987307,5459213.338246677
GRAFFITI,491781.8659999103,5459218.688246686
GRAFFITI,495776.7879999566,5458742.848246543
GRAFFITI,495776.0399999356,5458641.8982465165
GRAFFITI,494401.65099996194,5457718.960246255
GRAFFITI,495536.8899999344,5458684.595246529
GRAFFITI,495526.88999995845,5458684.645246535
GRAFFITI,493361.5969999507,5452601.725244813
GRAFFITI,493361.5969999507,5452601.725244813
GRAFFITI,489934.4689998852,5456260.10524584
GRAFFITI,489935.39899988065,5456268.355245848
GRAFFITI,492401.1879998789,5457313.154246143
GRAFFITI,488659.27599986363,5451608.668244528
GRAFFITI,492580.32899990154,5453388.534245027
GRAFFITI,492579.3589998911,5453393.434245036
GRAFFITI,492579.0089998775,5453400.6342450315
GRAFFITI,492578.60899989645,5453408.584245036
GRAFFITI,492578.15899993404,5453416.534245039
GRAFFITI,489880.5039998418,5456511.304245915
GRAFFITI,496099.6229999678,5454075.57524523
GRAFFITI,494407.94699991995,5458046.460246346
GRAFFITI,491817.34299990576,5456737.6342459805
GRAFFITI,491802.3429999367,5456738.034245973
GRAFFITI,489943.8369998989,5456518.226245912
GRAFFITI,495761.24999991636,5458988.675246611
GRAFFITI,492657.302999931,5455939.256245754
GRAFFITI,492377.5619999422,5458903.50024659
GRAFFITI,492356.7119998874,5458909.200246592
GRAFFITI,492336.91299988574,5458914.6992465975
GRAFFITI,492322.5329999114,5458918.69924659
GRAFFITI,494625.9409999431,5457463.583246179
GRAFFITI,489995.965999879,5450625.213244248
GRAFFITI,492368.66699993017,5457357.544246157
GRAFFITI,492353.86699992395,5457358.094246157
GRAFFITI,492338.31799987983,5457358.4432461485
GRAFFITI,492324.06799992017,5457365.342246159
GRAFFITI,494120.19299992453,5458317.024246424
GRAFFITI,494401.9819999502,5457072.793246077
GRAFFITI,494402.0809999057,5457105.843246083
GRAFFITI,492673.5749999093,5455100.725245517
GRAFFITI,492671.7759998851,5455054.7762455065
GRAFFITI,492671.46499991085,5455061.875245509
GRAFFITI,492672.7649999149,5455092.725245514
GRAFFITI,492654.5919999196,5458604.454246504
GRAFFITI,492663.6479998762,5454921.978245469
GRAFFITI,495972.65299997246,5458741.949246542
GRAFFITI,492657.2219999365,5454653.281245387
GRAFFITI,489950.0889999075,5456823.6042460045
GRAFFITI,493143.5269999407,5456608.300245941
GRAFFITI,493129.42799988436,5456608.600245942
GRAFFITI,493112.647999933,5456608.789245939
GRAFFITI,492602.2499998933,5456106.880245792
GRAFFITI,490551.707999863,5458756.006246551
GRAFFITI,489564.29899986595,5457227.399246118
GRAFFITI,489556.84899987874,5457227.599246117
GRAFFITI,489510.38899983914,5457228.977246114
GRAFFITI,489473.53899985657,5457229.9472461175
GRAFFITI,489465.88899990893,5457230.147246119
GRAFFITI,493866.28499991563,5458735.872246545
GRAFFITI,491001.39899991394,5457896.0652463045
GRAFFITI,491001.4589999019,5457899.745246301
GRAFFITI,491001.4309998795,5457903.685246304
GRAFFITI,491001.5399999078,5457907.707246311
GRAFFITI,491001.1189998957,5457911.615246312
GRAFFITI,495855.09099992533,5458680.598246534
GRAFFITI,493934.9419999567,5455617.324245663
GRAFFITI,493922.9609998932,5455628.114245658
GRAFFITI,495626.3569999375,5459203.349246677
GRAFFITI,491683.04099987476,5456375.7352458825
GRAFFITI,494524.2679999279,5456446.7432459
GRAFFITI,486503.1259998143,5455229.257245548
GRAFFITI,492763.84799989726,5458158.90524638
GRAFFITI,486491.03899984615,5454790.100245427
GRAFFITI,487122.51799987606,5456815.054246001
GRAFFITI,495024.4319999441,5457090.677246075
GRAFFITI,495027.93199990643,5457095.937246085
GRAFFITI,490121.1239998446,5459007.848246624
GRAFFITI,495442.0049999279,5458177.843246384
GRAFFITI,492994.81199989613,5458249.368246399
GRAFFITI,491187.85999991617,5458175.416246386
GRAFFITI,492621.8309999008,5456808.932246002
GRAFFITI,495461.86299996625,5458235.043246406
GRAFFITI,488871.80199984263,5457303.53624614
GRAFFITI,488863.7919999009,5457303.736246136
GRAFFITI,492886.25399994577,5458653.81524652
GRAFFITI,494944.93699995225,5454967.905245484
GRAFFITI,494934.6379999076,5454972.805245485
GRAFFITI,494925.69899996324,5454976.104245481
GRAFFITI,491668.80899987614,5458313.177246427
GRAFFITI,489488.20899989473,5457229.497246115
GRAFFITI,492628.0669999228,5456992.242246047
GRAFFITI,492628.356999934,5457006.353246059
GRAFFITI,492629.1759998984,5457019.2822460625
GRAFFITI,492630.0249999445,5457033.532246064
GRAFFITI,492629.82499992277,5457046.532246067
GRAFFITI,492630.4249998833,5457059.932246064
GRAFFITI,488653.0509998677,5453712.374245117
GRAFFITI,488653.15099985356,5453719.9742451245
GRAFFITI,488653.30099982943,5453727.624245126
GRAFFITI,488653.50099983206,5453736.074245128
GRAFFITI,491604.9449999187,5456273.635245845
GRAFFITI,491605.3449999138,5456285.535245849
GRAFFITI,492425.21999992256,5457213.295246108
GRAFFITI,487570.33499983436,5457335.87024615
GRAFFITI,489878.95099985466,5459630.280246801
GRAFFITI,492463.7199999069,5457253.946246122
GRAFFITI,488128.37099988054,5456781.792245985
GRAFFITI,488076.5519998299,5456782.322245991
GRAFFITI,487113.04199981544,5457346.118246147
GRAFFITI,487093.1229998171,5457346.819246146
GRAFFITI,492488.16999989224,5457253.378246123
GRAFFITI,489644.69399988663,5456740.450245974
GRAFFITI,492503.8199998863,5457263.878246128
GRAFFITI,490333.5419998611,5459791.8522468405
GRAFFITI,492503.96999989223,5457252.528246122
GRAFFITI,492524.4149999227,5458818.602246568
GRAFFITI,493794.8459998984,5458670.221246519
GRAFFITI,493787.1459999452,5458670.421246524
GRAFFITI,491872.0099999061,5458982.938246612
GRAFFITI,491866.1599999174,5458988.788246618
GRAFFITI,491862.1889998768,5458994.928246616
GRAFFITI,493003.6929999316,5458191.788246385
GRAFFITI,492967.29299992503,5458193.0382463895
GRAFFITI,495206.950999979,5453833.355245162
GRAFFITI,488568.4549998564,5457645.902246228
GRAFFITI,488042.0209998714,5456851.131246009
GRAFFITI,496974.41999993555,5454604.619245381
GRAFFITI,494918.9799999463,5458242.143246403
GRAFFITI,494812.8559999592,5458244.331246401
GRAFFITI,492977.6339999405,5458963.113246604
GRAFFITI,490230.15099986194,5459745.449246833
GRAFFITI,492991.42899988324,5458863.448246578
GRAFFITI,492468.4709999272,5454773.629245424
GRAFFITI,492829.1649998959,5457337.106246146
GRAFFITI,492817.66499994404,5457346.706246148
GRAFFITI,495073.1139999675,5458238.903246406
GRAFFITI,494311.6389999544,5456349.95324587
GRAFFITI,494331.73899993044,5456350.053245873
GRAFFITI,494340.33899990644,5456350.053245866
GRAFFITI,494320.79299992055,5456353.017245876
GRAFFITI,492721.55799988104,5458856.355246574
GRAFFITI,492722.3879999338,5458864.755246575
GRAFFITI,493085.9329999268,5458802.261246557
GRAFFITI,493078.74299989984,5458802.460246566
GRAFFITI,493380.0629999491,5458682.263246524
GRAFFITI,492829.6769999467,5457711.066246257
GRAFFITI,492814.2269999135,5457711.466246251
GRAFFITI,493596.1959998973,5457603.686246224
GRAFFITI,494902.48999991623,5457010.557246053
GRAFFITI,489763.72699987894,5459518.55624676
GRAFFITI,495730.58799994545,5458681.9482465265
GRAFFITI,495944.94199992734,5458742.04824655
GRAFFITI,492328.8239998903,5458742.489246549
GRAFFITI,484871.2749998049,5456832.1122459965
GRAFFITI,488286.8619998283,5453582.016245087
GRAFFITI,488672.3769998861,5452736.023244846
GRAFFITI,488666.07599984074,5452744.372244848
GRAFFITI,492464.29799987917,5458777.052246557
GRAFFITI,492456.7579999407,5458777.2512465585
GRAFFITI,494791.3849999433,5458244.531246408
GRAFFITI,494962.2889999563,5457895.24224631
GRAFFITI,495543.8979999681,5458744.995246549
GRAFFITI,495528.748999937,5458745.295246553
GRAFFITI,495358.9329999623,5459089.193246643
GRAFFITI,495343.6829999224,5459089.342246642
GRAFFITI,494720.4619999731,5458245.631246399
GRAFFITI,488842.9649998705,5453506.128245059
GRAFFITI,488833.21499985264,5453506.428245066
GRAFFITI,494890.4699999339,5456132.479245813
GRAFFITI,494499.2139999355,5458292.791246424
GRAFFITI,494486.8429999445,5458293.061246423
GRAFFITI,494474.64299991913,5458293.161246419
GRAFFITI,494465.4619999183,5458293.351246424
GRAFFITI,492484.89699991356,5458666.001246518
GRAFFITI,492474.59799991286,5458666.301246522
GRAFFITI,492468.19799988344,5458666.35124652
GRAFFITI,492461.04899990745,5458666.750246521
GRAFFITI,487719.78299981816,5457272.970246129
GRAFFITI,497504.7739999365,5454105.522245235
GRAFFITI,495112.8709999482,5455338.208245587
GRAFFITI,490025.8759998559,5458863.2032465795
GRAFFITI,492165.4699999083,5458787.145246555
GRAFFITI,492172.70999990305,5458790.9752465645
GRAFFITI,492446.4089998923,5458666.950246524
GRAFFITI,492902.58799988107,5458451.87624646
GRAFFITI,489833.12099985674,5459603.155246793
GRAFFITI,493328.7109999435,5457317.167246147
GRAFFITI,492696.5229999439,5457091.534246082
GRAFFITI,492697.0729998857,5457104.934246086
GRAFFITI,492697.2229999098,5457121.884246088
GRAFFITI,492175.1479998967,5459075.7092466345
GRAFFITI,487464.4129998132,5456862.064246015
GRAFFITI,489881.1139998894,5456535.904245923
GRAFFITI,489881.84399989794,5456544.104245918
GRAFFITI,492598.390999883,5458774.123246554
GRAFFITI,490914.81399986765,5458594.859246503
GRAFFITI,495050.1519999384,5457879.082246299
GRAFFITI,495247.11499992857,5457862.938246294
GRAFFITI,491587.002999921,5455874.739245737
GRAFFITI,492289.64299991215,5456725.893245969
GRAFFITI,491206.44899986876,5456655.378245958
GRAFFITI,492414.1849998888,5456666.397245957
GRAFFITI,493956.129999929,5455687.103245683
GRAFFITI,489193.4919998401,5457962.292246324
GRAFFITI,492542.4369999181,5456949.950246037
GRAFFITI,495206.2749999166,5458436.697246464
GRAFFITI,491087.0279998871,5458876.261246579
GRAFFITI,491039.11499988986,5458537.512246493
GRAFFITI,491044.664999923,5458542.912246483
GRAFFITI,491049.6049998736,5458548.362246491
GRAFFITI,491055.0049998633,5458553.76224649
GRAFFITI,491060.35499988304,5458559.162246496
GRAFFITI,491065.703999897,5458564.563246498
GRAFFITI,491071.0539998742,5458570.013246501
GRAFFITI,491093.612999899,5458591.413246507
GRAFFITI,495962.5519999796,5458741.949246545
GRAFFITI,492589.7439999305,5459024.638246629
GRAFFITI,487421.7659998657,5453531.999245074
GRAFFITI,489791.31199984625,5450517.613244224
GRAFFITI,490272.786999911,5459694.7322468115
GRAFFITI,490270.9449999013,5459707.760246818
GRAFFITI,494407.84699993796,5458036.0602463465
GRAFFITI,489549.1989998437,5457227.79924611
GRAFFITI,489541.5489998531,5457228.04924611
GRAFFITI,492814.9319999163,5455810.065245718
GRAFFITI,493246.54799993086,5456463.662245904
GRAFFITI,487631.0939998823,5457275.169246123
GRAFFITI,493117.0829998903,5458646.379246521
GRAFFITI,496745.46699995926,5454477.324245337
GRAFFITI,496721.6169999532,5454524.123245358
GRAFFITI,496711.866999996,5454508.57324535
GRAFFITI,496705.21699997317,5454495.024245339
GRAFFITI,496687.66699993284,5454470.374245339
GRAFFITI,496679.5169999744,5454457.524245333
GRAFFITI,496672.56699997047,5454443.675245336
GRAFFITI,496761.77699998236,5454502.874245347
GRAFFITI,491165.70199987263,5458664.914246518
GRAFFITI,491171.05099985923,5458670.364246525
GRAFFITI,491030.26399989764,5458589.211246499
GRAFFITI,492667.49699987756,5456227.132245836
GRAFFITI,491655.9979998947,5456149.736245811
GRAFFITI,495123.58999992366,5458945.364246604
GRAFFITI,491632.7209998737,5455216.24724555
GRAFFITI,491633.0709999047,5455226.34724555
GRAFFITI,487166.9749998803,5456775.683245988
GRAFFITI,497351.97199993866,5454127.573245245
GRAFFITI,495063.4999999293,5459004.834246616
GRAFFITI,494389.5339999666,5455368.820245587
GRAFFITI,494381.6729999392,5455375.711245595
GRAFFITI,492623.1899999137,5458825.104246574
GRAFFITI,494401.5519999231,5457690.66024625
GRAFFITI,493397.4829998879,5458749.614246554
GRAFFITI,489378.3379998885,5457386.395246157
GRAFFITI,488276.6119998935,5453582.265245088
GRAFFITI,488267.9619998336,5453582.315245081
GRAFFITI,497973.7339999761,5456967.809246049
GRAFFITI,495665.8519999541,5456987.7532460475
GRAFFITI,493173.2419999029,5458957.413246606
GRAFFITI,493165.7919998807,5458957.663246602
GRAFFITI,493097.3329999454,5458690.439246525
GRAFFITI,492164.5959998965,5456962.279246038
GRAFFITI,494967.91799997026,5457985.832246336
GRAFFITI,495137.91999995435,5458381.599246445
GRAFFITI,492476.8589999082,5457311.337246147
GRAFFITI,492462.93899994105,5457311.857246142
GRAFFITI,490922.70099986834,5458759.540246548
GRAFFITI,494419.2899999022,5456146.056245807
GRAFFITI,488258.89699988405,5457261.830246126
GRAFFITI,488884.0749998874,5456298.255245856
GRAFFITI,493339.67199995334,5451107.833244383
GRAFFITI,493339.361999902,5451115.483244395
GRAFFITI,493339.4099998951,5451123.783244394
GRAFFITI,497365.3639999375,5453411.574245035
GRAFFITI,490730.7919998826,5458508.158246477
GRAFFITI,492781.46699987864,5458643.854246522
GRAFFITI,492781.93699990585,5458651.684246518
GRAFFITI,492108.04299992614,5458803.3942465605
GRAFFITI,492057.0139999269,5458817.743246567
GRAFFITI,492049.5649999006,5458819.842246565
GRAFFITI,494681.14099996496,5458247.771246412
GRAFFITI,493007.2329999158,5458804.810246565
GRAFFITI,493808.70699989283,5455670.805245682
GRAFFITI,494351.617999908,5458555.878246497
GRAFFITI,493130.224999926,5456719.370245973
GRAFFITI,491037.54399986315,5458025.914246346
GRAFFITI,495207.3069999089,5458335.817246433
GRAFFITI,492770.51799995,5458128.065246376
GRAFFITI,490449.7129998693,5459610.754246796
GRAFFITI,486365.3359998642,5456690.548245969
GRAFFITI,486676.93699982547,5456823.861246001
GRAFFITI,490557.37899991503,5458394.465246445
GRAFFITI,490563.19799989386,5458399.8642464485
GRAFFITI,494327.28899989725,5456302.85324585
GRAFFITI,490355.10499990056,5458929.799246592
GRAFFITI,490344.65499985934,5458939.6192466
GRAFFITI,490340.25499989267,5458944.298246597
GRAFFITI,490330.30599990994,5458953.7182466015
GRAFFITI,489953.4239998885,5459638.852246797
GRAFFITI,488751.187999847,5457750.327246259
GRAFFITI,492777.93999991775,5458481.034246471
GRAFFITI,492777.9399998815,5458488.734246474
GRAFFITI,490307.80199987686,5459596.5502467835
GRAFFITI,485190.5139998449,5456823.659245998
GRAFFITI,495147.7789999615,5457296.139246135
GRAFFITI,493371.80199995515,5453006.46224492
GRAFFITI,492609.69999994244,5456141.050245809
GRAFFITI,492610.099999936,5456154.80024582
GRAFFITI,492610.49899988656,5456168.550245813
GRAFFITI,488729.12699989637,5453054.1752449395
GRAFFITI,494828.7369999146,5456444.385245894
GRAFFITI,494327.13899996836,5456277.353245852
GRAFFITI,489799.7589998997,5459397.655246731
GRAFFITI,494558.3159999178,5458292.091246417
GRAFFITI,494543.2149999416,5458292.1912464155
GRAFFITI,494528.0149999321,5458292.391246423
GRAFFITI,494837.9419999722,5458800.4312465675
GRAFFITI,492625.6119998803,5455401.8682456
GRAFFITI,494954.67999995477,5456864.89024602
GRAFFITI,489948.87299984833,5459235.802246679
GRAFFITI,489962.471999894,5459249.902246689
GRAFFITI,489943.0329998669,5459252.673246686
GRAFFITI,489936.8629999052,5459258.153246691
GRAFFITI,489928.7239998864,5459269.9532466885
GRAFFITI,489914.52399986837,5459283.953246701
GRAFFITI,489900.2249998884,5459298.8042466985
GRAFFITI,489888.055999865,5459307.344246704
GRAFFITI,489882.5359999064,5459315.964246702
GRAFFITI,489863.7769998782,5459317.3552467115
GRAFFITI,489871.2759998799,5459327.45524671
GRAFFITI,489880.62499990565,5459336.754246707
GRAFFITI,490276.76399991143,5459221.098246679
GRAFFITI,492392.0519999083,5458805.100246564
GRAFFITI,493538.33299992245,5458789.517246559
GRAFFITI,495265.1449999774,5453769.23324514
GRAFFITI,492268.47899987194,5458823.522246569
GRAFFITI,493390.68199993763,5458994.517246618
GRAFFITI,492784.19599988905,5454756.761245416
GRAFFITI,491651.6149999218,5455824.490245719
GRAFFITI,490188.2009998606,5459875.549246864
GRAFFITI,490199.6009998942,5459881.499246871
GRAFFITI,495251.23899994313,5458050.823246351
GRAFFITI,489037.5849998618,5457731.266246259
GRAFFITI,489051.2149998894,5457731.337246254
GRAFFITI,494958.6209999229,5457158.8362461
GRAFFITI,494958.7209999196,5457166.436246104
GRAFFITI,494971.5139999481,5458126.232246368
GRAFFITI,494971.61399994395,5458135.932246368
GRAFFITI,495559.2889999581,5458684.445246534
GRAFFITI,495415.1199999358,5456233.902245838
GRAFFITI,494743.44899994234,5458858.78024658
GRAFFITI,494733.7479999563,5458859.180246578
GRAFFITI,495831.5599999347,5458742.698246548
GRAFFITI,489966.59299985145,5459627.2522467915
GRAFFITI,493362.55199991475,5452434.775244761
GRAFFITI,493362.24199992267,5452445.025244767
GRAFFITI,486513.04799984273,5457115.627246084
GRAFFITI,486456.7899998606,5456791.751245995
GRAFFITI,491294.95299988805,5458707.4982465375
GRAFFITI,491309.14999990474,5458662.566246522
GRAFFITI,492661.2999999479,5456052.654245789
GRAFFITI,492662.2599999412,5456066.004245787
GRAFFITI,494329.7269999165,5458074.978246359
GRAFFITI,493859.98399991787,5458779.272246557
GRAFFITI,487056.3659998303,5456170.012245816
GRAFFITI,492014.37499993003,5459119.870246653
GRAFFITI,491259.83099991997,5456991.877246045
GRAFFITI,494395.79199993284,5455276.16724557
GRAFFITI,495632.5859999655,5458744.047246543
GRAFFITI,495619.856999926,5458744.14724655
GRAFFITI,492126.63199992944,5456730.640245973
GRAFFITI,490105.1149998497,5459693.749246814
GRAFFITI,492396.34199988446,5456419.376245889
GRAFFITI,492405.8919999175,5456422.236245893
GRAFFITI,492394.3919998954,5456422.636245895
GRAFFITI,492417.9419998889,5456427.097245891
GRAFFITI,492679.64999988157,5458660.904246522
GRAFFITI,487141.3059998595,5456872.463246009
GRAFFITI,487280.5539998623,5456809.993245991
GRAFFITI,489883.16299987043,5456613.564245943
GRAFFITI,493296.5319998896,5458853.363246574
GRAFFITI,492893.2899998812,5458395.07624645
GRAFFITI,492885.6899999121,5458395.276246442
GRAFFITI,492878.0899999128,5458395.676246444
GRAFFITI,492880.1079999379,5458452.466246466
GRAFFITI,489903.34699988255,5457397.710246165
GRAFFITI,489903.74699986243,5457405.560246165
